Total_Bsmt_SF,Gr_Liv_Area,Overall_Qual,Exter_Qual,Heating_QC,Kitchen_Qual,Garage_Finish,MS_SubClass,MS_Zoning,Lot_Config,Neighborhood,House_Style,Roof_Style,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Foundation,Garage_Type,SalePrice
520.0,1338,6,4,4,4,1,mid,RL,Inside,mid,SLvl,Gable,Wd Sdng,Wd Sdng,BrkFace,CBlock,Attchd,156500
864.0,864,4,3,5,3,1,mid,RL,Inside,low,1Story,Gable,MetalSd,MetalSd,None,CBlock,Detchd,124500
808.0,1969,7,3,3,3,2,high,RL,Inside,mid,2Story,Mansard,WdShing,Plywood,None,CBlock,Attchd,190000
1266.0,1266,7,4,5,4,3,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,159895
612.0,2601,5,3,5,3,2,mid,RL,Inside,low,2Story,Gable,MetalSd,Wd Sdng,None,BrkTil,BuiltIn,189000
912.0,912,5,3,3,3,0,mid,RL,Inside,low,1Story,Gable,HdBoard,HdBoard,None,CBlock,NA,124000
1392.0,1392,5,3,3,3,1,mid,RL,Inside,low,1Story,Hip,Wd Sdng,Wd Sdng,BrkFace,CBlock,Detchd,121500
1824.0,1824,5,3,2,3,1,low,RL,Inside,low,1Story,Gable,Wd Sdng,Wd Sdng,None,CBlock,Detchd,146000
928.0,1823,7,4,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,235000
1594.0,1646,8,4,5,4,3,high,RM,Inside,mid,1Story,Hip,CemntBd,CmentBd,Stone,PConc,Attchd,300000
546.0,1092,4,3,4,3,0,mid,RM,Inside,low,2Story,Gable,CemntBd,CmentBd,None,CBlock,NA,90500
1728.0,1728,5,3,3,3,1,low,RL,Inside,low,1Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Detchd,142600
1573.0,1573,7,4,5,4,2,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,227000
920.0,2480,7,3,5,3,1,low,RL,Corner,mid,2.5Unf,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,205000
1341.0,1341,8,4,5,4,2,mid,RL,CulDSac,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,246900
173.0,1361,4,3,5,3,1,mid,C (all),Corner,low,2Story,Gable,Wd Sdng,Wd Sdng,None,Stone,Detchd,89000
744.0,1120,4,3,5,2,1,low,RL,Inside,low,1.5Fin,Gable,VinylSd,VinylSd,None,CBlock,Detchd,64000
1226.0,1226,8,4,3,4,3,high,RL,Inside,mid,1Story,Gable,Wd Sdng,Plywood,None,CBlock,Attchd,170000
1734.0,2822,9,5,5,5,2,high,RL,Inside,high,2Story,Hip,VinylSd,VinylSd,Stone,PConc,BuiltIn,582933
1103.0,1103,6,3,4,4,1,low,RM,Inside,low,1Story,Gable,MetalSd,MetalSd,None,BrkTil,Detchd,110500
1179.0,1179,6,3,4,3,3,mid,RL,Inside,low,1Story,Hip,HdBoard,HdBoard,Stone,CBlock,Attchd,110000
698.0,698,5,3,5,3,0,mid,RL,Inside,low,1Story,Hip,VinylSd,VinylSd,None,CBlock,NA,118000
998.0,2046,7,4,5,4,2,high,RL,Inside,high,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,BuiltIn,284000
858.0,1716,6,3,5,3,3,high,RL,Inside,low,2Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Attchd,171000
835.0,1812,7,4,5,4,2,high,RL,Corner,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,BuiltIn,193000
1090.0,1178,5,3,3,3,1,mid,RL,Corner,low,1Story,Gable,Plywood,Plywood,None,PConc,Attchd,135000
818.0,1636,7,3,3,4,1,mid,RL,Inside,mid,2.5Unf,Gable,MetalSd,Stucco,None,BrkTil,Detchd,167000
576.0,864,4,3,5,3,2,mid,RM,Inside,low,1Story,Gable,MetalSd,MetalSd,None,CBlock,Detchd,105000
1588.0,1588,7,4,5,4,2,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,214000
1420.0,1914,8,4,5,4,2,high,RL,Corner,high,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,BuiltIn,279000
675.0,1875,6,3,3,4,2,mid,RL,Inside,mid,SLvl,Gable,Plywood,Plywood,BrkFace,CBlock,Attchd,184500
649.0,1183,3,3,5,3,1,low,RM,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,CBlock,Detchd,120000
816.0,1730,6,4,5,4,2,high,RL,Inside,mid,2Story,Gable,HdBoard,HdBoard,None,PConc,Attchd,171500
625.0,1250,7,4,5,4,2,mid,FV,Inside,mid,2Story,Gable,MetalSd,MetalSd,None,PConc,Detchd,164700
868.0,2559,6,4,5,5,2,high,RL,Inside,mid,2Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Attchd,209000
1365.0,1548,7,4,5,4,3,high,RM,Inside,mid,1Story,Hip,VinylSd,VinylSd,BrkFace,PConc,Attchd,225000
658.0,1184,5,3,3,3,0,low,RL,FR2,low,1.5Fin,Gambrel,Wd Sdng,VinylSd,None,PConc,NA,81000
1670.0,1670,8,4,5,4,2,mid,RL,CulDSac,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,336820
1157.0,2062,7,4,5,3,3,high,RL,Inside,mid,2Story,Gable,Plywood,Plywood,BrkFace,CBlock,Attchd,277000
894.0,894,5,3,3,3,1,mid,RL,Inside,low,1Story,Hip,CemntBd,CmentBd,None,CBlock,Detchd,117600
856.0,1668,6,3,5,3,1,low,RL,Inside,low,1.5Fin,Gable,VinylSd,VinylSd,None,CBlock,Attchd,140000
1751.0,1766,9,5,5,5,3,mid,RL,Inside,mid,1Story,Hip,VinylSd,VinylSd,Stone,PConc,Attchd,395039
768.0,1496,6,4,5,4,1,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,CBlock,Attchd,181755
1400.0,1400,7,4,5,4,2,mid,RL,Corner,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,186800
744.0,2140,5,3,3,3,3,high,RL,Corner,low,2Story,Gable,MetalSd,MetalSd,None,CBlock,Attchd,177500
656.0,968,4,3,3,3,1,low,RL,Inside,low,1Story,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,64500
1488.0,1488,7,4,5,4,3,high,FV,CulDSac,mid,1Story,Gable,MetalSd,MetalSd,None,PConc,Attchd,260000
1266.0,1266,7,4,5,4,3,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,185485
715.0,875,5,3,3,3,1,low,RM,Corner,low,1Story,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,105000
528.0,1855,6,4,5,3,2,mid,RL,FR2,high,SLvl,Hip,Plywood,Plywood,BrkFace,CBlock,Attchd,187000
1208.0,1621,7,4,5,4,2,mid,RL,Corner,mid,1Story,Gable,Wd Sdng,Wd Sdng,None,CBlock,Attchd,202500
1614.0,1614,7,4,5,4,2,mid,RL,Inside,high,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,245700
630.0,1266,6,3,5,3,2,mid,RL,Inside,mid,2Story,Gable,Plywood,Plywood,None,CBlock,Attchd,128000
1030.0,2098,8,4,4,5,2,high,RL,Inside,high,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,275500
978.0,1983,7,4,5,4,3,high,RL,CulDSac,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,225000
528.0,1183,5,3,3,3,2,mid,RL,Inside,low,SLvl,Gable,BrkFace,Plywood,None,CBlock,Attchd,138000
525.0,1092,6,3,3,3,1,mid,RM,Inside,low,2Story,Gable,HdBoard,ImStucc,BrkFace,CBlock,Detchd,88000
2153.0,2643,9,5,5,5,3,high,RL,Inside,high,2Story,Hip,VinylSd,VinylSd,BrkFace,PConc,BuiltIn,380000
1660.0,1660,8,4,5,4,3,mid,FV,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,256000
900.0,900,5,3,3,4,1,mid,RL,Corner,low,1Story,Gable,Wd Sdng,Wd Sdng,None,CBlock,Detchd,134800
561.0,1229,6,3,3,3,3,mid,RM,Inside,low,2Story,Gable,MetalSd,MetalSd,None,CBlock,Attchd,121000
874.0,1761,7,4,5,4,3,high,FV,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,227875
1694.0,1694,8,4,5,4,2,mid,RL,Corner,mid,1Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,245350
624.0,1248,5,3,4,3,0,low,RM,Inside,low,2Story,Hip,Wd Sdng,Wd Sdng,None,PConc,NA,93500
458.0,835,5,3,2,3,1,low,RL,Corner,low,1Story,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Basment,83000
1580.0,1953,6,4,5,4,3,high,RL,Corner,mid,2Story,Gable,HdBoard,HdBoard,None,PConc,Attchd,240000
592.0,1173,5,3,3,3,1,low,RM,Inside,low,1.5Fin,Gable,AsbShng,AsbShng,None,CBlock,Detchd,113000
1215.0,1215,6,3,3,3,1,mid,RL,Inside,low,1Story,Hip,Wd Sdng,Wd Sdng,BrkFace,CBlock,Attchd,155000
912.0,912,6,3,4,4,1,mid,RL,Inside,low,1Story,Hip,HdBoard,HdBoard,None,CBlock,Detchd,142000
884.0,904,6,4,4,3,1,low,RM,Inside,low,1.5Unf,Gable,Wd Sdng,Wd Sdng,None,PConc,Detchd,119000
983.0,1750,6,3,5,3,1,low,RL,Inside,low,1.5Fin,Gable,VinylSd,VinylSd,None,CBlock,Attchd,160000
839.0,1593,6,3,5,3,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,193000
1105.0,2202,8,4,5,4,2,high,RL,Inside,high,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,263000
1310.0,1310,7,4,5,4,3,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,164990
948.0,948,4,3,5,3,1,mid,RL,Inside,low,1Story,Hip,Wd Sdng,Wd Sdng,None,CBlock,Detchd,119000
1372.0,1448,8,4,5,4,2,mid,FV,Inside,mid,1Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,238500
1533.0,1533,7,3,3,4,1,mid,RL,Inside,mid,1Story,Gable,Plywood,Plywood,None,CBlock,Attchd,280000
1511.0,1565,8,4,5,4,3,high,FV,Inside,mid,1Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,193800
1040.0,1060,5,3,3,3,1,high,RM,Inside,low,1Story,Gable,CemntBd,CmentBd,None,PConc,Attchd,129900
990.0,990,5,3,5,3,1,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,Detchd,145000
1753.0,1787,8,4,5,4,2,mid,RL,CulDSac,mid,1Story,Hip,VinylSd,VinylSd,BrkFace,PConc,Attchd,275000
0.0,1040,3,3,2,3,1,low,RL,Corner,low,1Story,Gable,BrkFace,Stone,None,Slab,Detchd,81400
1089.0,1089,5,3,3,3,2,mid,RL,Inside,low,1Story,Gable,Wd Sdng,Wd Sdng,None,CBlock,Detchd,125000
861.0,861,4,3,3,3,1,low,RM,Corner,low,1Story,Gable,MetalSd,MetalSd,None,BrkTil,Detchd,80000
1107.0,1296,5,3,2,2,1,low,RL,Inside,low,1Story,Gable,MetalSd,VinylSd,BrkFace,BrkTil,Detchd,104000
1720.0,1720,7,4,5,4,3,mid,RL,Inside,high,1Story,Hip,VinylSd,VinylSd,BrkFace,PConc,Attchd,260400
725.0,1479,7,4,5,4,2,high,RL,Inside,mid,2Story,Gable,MetalSd,MetalSd,BrkFace,CBlock,Attchd,176000
1040.0,1040,5,3,3,3,2,mid,RL,Inside,low,1Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Attchd,123000
1519.0,2172,9,4,5,5,2,high,RL,FR2,high,2Story,Hip,VinylSd,VinylSd,BrkFace,PConc,BuiltIn,291000
972.0,972,6,3,5,3,1,mid,RL,Inside,low,1Story,Gable,VinylSd,VinylSd,None,CBlock,Detchd,132000
728.0,1456,6,3,5,4,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,176000
1048.0,1728,5,3,2,3,1,mid,RL,Corner,low,1Story,Gable,Wd Sdng,Wd Sdng,BrkFace,CBlock,Detchd,177625
784.0,1221,5,3,4,3,1,low,RL,Inside,low,1.5Fin,Gable,AsbShng,AsbShng,None,BrkTil,Attchd,104900
842.0,1749,7,4,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,196000
1577.0,1577,9,5,5,5,2,high,RL,Inside,high,1Story,Hip,MetalSd,MetalSd,BrkFace,PConc,Attchd,280000
384.0,1474,7,3,4,3,3,mid,RL,Inside,mid,SLvl,Gable,HdBoard,HdBoard,BrkFace,PConc,BuiltIn,168500
781.0,1671,6,3,4,3,3,high,RL,Inside,mid,2Story,Gable,HdBoard,HdBoard,None,PConc,Attchd,170000
0.0,2034,3,3,5,3,2,mid,RL,Inside,low,1Story,Gable,MetalSd,MetalSd,None,CBlock,2Types,130000
989.0,2009,7,3,3,3,1,low,RM,Inside,low,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,150000
1100.0,1100,5,3,5,3,2,mid,RL,Corner,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,145000
1728.0,1728,5,3,3,3,1,low,RL,Inside,low,1Story,Gable,Plywood,Plywood,None,CBlock,Detchd,188000
916.0,1600,6,3,4,3,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,169000
1125.0,1125,5,3,4,3,1,mid,RL,Corner,low,1Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,155000
1391.0,1391,7,4,5,4,2,high,FV,Inside,mid,1Story,Gable,MetalSd,MetalSd,None,PConc,Attchd,196000
854.0,1995,7,4,5,4,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,BuiltIn,219500
728.0,1456,6,4,5,4,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,170440
690.0,1426,6,3,3,3,3,high,RL,Corner,low,2Story,Hip,HdBoard,Plywood,BrkFace,CBlock,Attchd,159500
5095.0,5095,10,5,5,5,3,mid,RL,Inside,low,1Story,Hip,CemntBd,CmentBd,Stone,PConc,Attchd,183850
1304.0,1682,7,3,4,3,1,mid,RL,Inside,mid,1Story,Hip,Plywood,Plywood,BrkFace,PConc,Attchd,174000
1277.0,1277,7,3,3,3,1,mid,RL,Inside,low,1Story,Flat,Plywood,Plywood,None,CBlock,Attchd,167000
855.0,1456,6,3,3,3,1,mid,RL,FR2,low,2Story,Gable,Plywood,Brk Cmn,None,CBlock,Attchd,148500
0.0,2228,5,3,3,3,1,low,RL,Inside,mid,2Story,Gable,HdBoard,HdBoard,None,Slab,Detchd,147983
626.0,1217,6,3,3,3,2,mid,RL,Corner,mid,2Story,Gable,Plywood,Plywood,None,CBlock,Attchd,120000
1090.0,1090,5,3,4,3,3,mid,RL,Inside,low,1Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,157000
810.0,1456,5,3,2,3,1,low,RL,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,CBlock,Detchd,91500
796.0,796,5,3,4,3,0,low,RL,Inside,low,1Story,Gable,MetalSd,Wd Sdng,None,CBlock,NA,85000
1214.0,1214,5,3,5,3,1,mid,RL,Corner,low,1Story,Hip,MetalSd,MetalSd,None,CBlock,Detchd,140000
955.0,955,5,3,5,3,1,mid,RL,Inside,low,1Story,Gable,HdBoard,HdBoard,None,CBlock,Attchd,127000
864.0,1728,6,4,5,4,2,high,FV,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,207500
1836.0,3672,6,3,4,4,1,mid,RL,Inside,low,2.5Unf,Gable,BrkFace,Wd Sdng,None,BrkTil,Detchd,415000
1561.0,1561,6,3,3,3,3,mid,RL,Inside,mid,1Story,Gable,HdBoard,Plywood,Stone,CBlock,Attchd,193000
702.0,1481,6,3,4,3,3,high,RL,Inside,mid,2Story,Gable,HdBoard,HdBoard,None,PConc,Attchd,174000
699.0,1527,7,3,5,3,1,high,RL,Corner,low,2Story,Gable,WdShing,Wd Shng,None,CBlock,Attchd,152500
798.0,1640,7,4,5,4,2,high,RL,CulDSac,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,183000
1080.0,1480,5,3,3,3,1,low,RL,Inside,low,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,PConc,Attchd,136500
963.0,1792,7,4,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,231500
980.0,1148,5,3,2,3,1,mid,RL,Inside,low,1Story,Gable,Wd Sdng,Wd Sdng,None,PConc,Detchd,123500
816.0,1393,5,3,3,3,1,low,RL,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,PConc,Attchd,135500
960.0,1044,6,3,3,3,1,mid,RL,Inside,low,SLvl,Gable,HdBoard,Plywood,None,CBlock,Detchd,133500
1144.0,1144,5,3,3,3,1,mid,RL,Inside,low,1Story,Gable,HdBoard,HdBoard,None,CBlock,Detchd,124000
1086.0,1924,8,4,5,4,2,high,RL,CulDSac,high,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,280000
1393.0,2599,9,4,5,4,3,high,RL,Corner,high,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,BuiltIn,333168
1008.0,2283,8,4,5,4,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,BuiltIn,270000
795.0,1133,6,3,4,3,1,low,RL,Inside,low,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,CBlock,Detchd,128500
1398.0,1398,6,4,4,4,2,high,RL,Inside,mid,1Story,Gable,Plywood,Plywood,None,PConc,Attchd,172000
782.0,810,5,3,5,3,1,mid,RL,Corner,low,SFoyer,Gable,HdBoard,HdBoard,BrkFace,PConc,Detchd,130000
1306.0,1306,6,4,5,4,2,high,RL,Inside,high,1Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,196000
720.0,803,5,3,1,3,1,low,RM,Inside,low,1.5Unf,Gable,MetalSd,MetalSd,None,CBlock,Detchd,87000
910.0,1435,5,3,3,3,1,low,RM,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,CBlock,Detchd,128250
1542.0,2073,6,3,3,3,1,mid,RL,Inside,mid,1Story,Gable,Plywood,Plywood,Stone,CBlock,Attchd,210000
854.0,1991,6,3,3,3,1,low,RL,Corner,mid,1.5Fin,Gable,MetalSd,MetalSd,BrkFace,CBlock,Detchd,220000
1067.0,1067,4,3,3,4,1,mid,RL,Inside,low,1Story,Gable,VinylSd,HdBoard,None,CBlock,Attchd,128000
680.0,1174,5,3,5,4,1,low,RM,Corner,low,1.5Fin,Gable,Stucco,Stucco,None,BrkTil,Detchd,135000
1680.0,1689,4,3,4,3,1,mid,RL,Inside,low,1Story,Gable,HdBoard,HdBoard,None,PConc,Attchd,228500
608.0,1132,6,3,3,3,1,low,RM,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,BrkTil,Detchd,134000
1008.0,1024,6,3,3,4,1,mid,RL,Inside,low,1Story,Hip,VinylSd,VinylSd,BrkFace,CBlock,Attchd,157500
1173.0,2232,8,4,5,4,2,high,RL,Inside,high,2Story,Gable,HdBoard,HdBoard,BrkFace,PConc,Attchd,263550
1440.0,1440,6,4,5,4,3,mid,RL,Corner,mid,1Story,Gable,MetalSd,MetalSd,BrkFace,CBlock,Attchd,182900
880.0,1680,6,4,5,4,3,mid,RL,Corner,mid,1Story,Hip,Wd Sdng,Plywood,BrkFace,CBlock,Attchd,222000
1092.0,1092,5,3,5,3,0,mid,RL,FR2,low,1Story,Gable,VinylSd,VinylSd,None,PConc,NA,146000
1559.0,1559,5,3,4,3,1,low,RM,Inside,low,1Story,Gable,VinylSd,VinylSd,None,BrkTil,Detchd,153500
1980.0,1980,9,4,5,5,3,mid,RL,FR3,high,1Story,Hip,VinylSd,VinylSd,BrkFace,PConc,Attchd,315000
1470.0,2630,8,4,4,4,3,high,RL,Inside,high,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,315000
1341.0,1861,8,4,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,Stone,PConc,BuiltIn,257000
1200.0,1200,4,3,4,3,3,mid,RL,Corner,low,SFoyer,Gable,HdBoard,HdBoard,BrkFace,CBlock,2Types,173000
0.0,2320,5,3,4,3,1,high,RL,Corner,mid,2Story,Gable,Plywood,Plywood,None,Slab,Attchd,169000
2200.0,2200,8,4,5,5,3,mid,RL,Corner,high,1Story,Hip,VinylSd,VinylSd,BrkFace,PConc,Attchd,382500
1777.0,1795,8,4,5,4,2,mid,RL,Inside,mid,1Story,Hip,VinylSd,VinylSd,BrkFace,PConc,Attchd,230000
1297.0,1297,5,3,4,3,3,mid,RL,Inside,low,1Story,Hip,Wd Sdng,Wd Sdng,BrkFace,CBlock,Attchd,153000
608.0,1319,5,3,3,3,1,mid,RL,Inside,low,1Story,Gable,MetalSd,MetalSd,None,PConc,Attchd,123000
1463.0,1463,7,3,5,3,3,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,207000
1470.0,3493,7,3,5,4,1,mid,RM,Inside,low,2.5Fin,Gable,CemntBd,CmentBd,None,BrkTil,Attchd,295000
1094.0,1094,5,4,5,4,1,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Detchd,149000
860.0,1960,6,4,5,4,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,BuiltIn,216500
808.0,808,5,3,5,3,1,mid,RL,Inside,low,1Story,Gable,VinylSd,VinylSd,None,CBlock,Detchd,112000
943.0,943,5,3,3,3,1,mid,RL,Inside,low,1Story,Gable,MetalSd,MetalSd,BrkFace,CBlock,Detchd,134500
1146.0,1246,7,4,5,4,3,mid,RL,Inside,mid,1Story,Gable,WdShing,Wd Shng,BrkFace,PConc,Attchd,187687
698.0,1128,4,3,3,3,2,low,C (all),Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,CBlock,Detchd,68400
951.0,951,6,4,4,4,1,mid,RL,Inside,low,1Story,Hip,Wd Sdng,Wd Sdng,None,CBlock,Detchd,143500
1518.0,1644,7,4,4,4,3,mid,RL,Inside,mid,SLvl,Gable,Wd Sdng,Wd Sdng,BrkFace,PConc,Attchd,275000
1907.0,1959,7,3,4,3,1,low,RL,Inside,low,1Story,Gable,VinylSd,VinylSd,BrkFace,CBlock,2Types,171000
992.0,2054,6,4,5,4,2,high,RL,Corner,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,BuiltIn,244000
864.0,874,5,3,5,3,1,mid,RL,Inside,low,1Story,Gable,VinylSd,VinylSd,None,CBlock,Detchd,130000
1685.0,1685,8,4,5,4,3,mid,FV,Corner,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,253000
693.0,693,4,3,2,2,0,low,RM,Corner,low,1Story,Gable,Wd Sdng,Wd Sdng,None,CBlock,NA,52500
982.0,1034,8,4,4,4,3,high,RM,Inside,low,1Story,Gable,HdBoard,HdBoard,None,CBlock,Attchd,185000
745.0,1490,6,4,5,4,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,167800
1713.0,1713,8,4,5,5,3,mid,RL,Inside,high,1Story,Hip,VinylSd,VinylSd,BrkFace,PConc,Attchd,274900
1372.0,1472,7,3,3,3,1,mid,RL,Inside,mid,SLvl,Gable,Plywood,Plywood,BrkFace,CBlock,Attchd,187500
1113.0,1971,7,4,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,253000
526.0,988,4,3,4,3,2,low,RM,Inside,low,SFoyer,Gable,CemntBd,CmentBd,None,CBlock,BuiltIn,105000
1208.0,1576,6,3,5,4,3,mid,RL,Corner,low,SLvl,Hip,HdBoard,HdBoard,BrkFace,CBlock,BuiltIn,174500
1065.0,2049,7,4,5,4,1,high,RL,FR2,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,210900
756.0,1531,4,3,5,3,1,low,RL,Inside,low,1.5Fin,Gable,WdShing,Wd Shng,None,CBlock,Detchd,127000
1358.0,1358,7,4,5,4,2,high,RM,FR3,high,1Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,207000
832.0,2050,7,3,3,4,2,high,RL,Inside,mid,2Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Attchd,154000
2660.0,2338,9,5,5,4,3,mid,RL,CulDSac,high,1Story,Hip,VinylSd,VinylSd,BrkFace,PConc,Attchd,591587
2171.0,2640,5,3,3,3,2,low,RL,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,CBlock,Attchd,180000
1584.0,1584,5,3,3,3,1,low,RL,Inside,low,1Story,Gable,Plywood,Plywood,None,CBlock,Detchd,124000
712.0,2237,6,3,5,4,3,high,RL,CulDSac,mid,2Story,Gable,MetalSd,MetalSd,None,PConc,BuiltIn,204000
861.0,1477,7,3,4,3,1,low,RL,Inside,low,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,145000
1510.0,1510,5,3,5,4,2,mid,RL,Inside,low,1Story,Gable,Wd Sdng,Plywood,BrkFace,CBlock,Attchd,178900
1396.0,2392,8,4,5,4,3,high,RL,Inside,high,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,348000
810.0,1716,6,3,5,4,1,low,RL,Inside,low,1.5Fin,Gable,VinylSd,VinylSd,None,BrkTil,Detchd,162500
768.0,868,5,3,4,3,1,low,RL,FR3,low,1Story,Gable,HdBoard,HdBoard,None,CBlock,Detchd,119900
935.0,1632,7,3,4,3,3,high,RL,Inside,mid,2Story,Hip,VinylSd,VinylSd,None,PConc,Attchd,176500
991.0,1077,5,3,5,3,2,low,RL,Corner,low,1.5Unf,Gable,MetalSd,MetalSd,None,BrkTil,Attchd,118000
773.0,773,5,3,4,3,1,mid,RL,Inside,low,1Story,Gable,VinylSd,VinylSd,None,CBlock,Attchd,110000
1195.0,1839,7,4,4,3,3,high,RL,CulDSac,high,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,221000
1284.0,2450,8,4,5,4,3,high,RL,Inside,high,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,340000
728.0,2019,7,3,3,4,1,mid,RL,Corner,low,2Story,Gable,HdBoard,HdBoard,None,BrkTil,Detchd,167500
1623.0,1636,8,4,5,4,2,mid,RL,Corner,mid,1Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,255000
384.0,1374,7,4,5,4,3,mid,RL,Inside,mid,SLvl,Gable,WdShing,Wd Shng,None,PConc,BuiltIn,170000
547.0,1072,5,3,4,3,3,low,RM,Inside,low,SLvl,Gable,VinylSd,VinylSd,BrkFace,PConc,Basment,145000
630.0,630,4,3,4,3,0,low,RM,Inside,low,SFoyer,Gable,CemntBd,CmentBd,None,CBlock,NA,81000
1184.0,1414,6,5,5,3,1,mid,RL,Corner,low,1Story,Hip,MetalSd,MetalSd,None,CBlock,Attchd,176500
1686.0,1694,8,4,5,4,2,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,307000
845.0,1690,7,4,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,190550
